2021-03-19 13:36:28.552  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.AchieveEventTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.552  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.AncientDragonStageTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.552  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.AncientShopTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.553  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ArenaPlayInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.553  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ArenaRankingRewardTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.553  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ArenaRewardsTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.553  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ArenaShopTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.554  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.AttendanceRewardTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.554  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.BelongingCharacterPieceTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.554  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ChapterOpenConditionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
